gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag1_list,tag2_list,tag3_list,tag4_list,tag5_list
ranitidine,ranitidine,,,m,1.0,"prescription, otc","ulcer, gerd",,,histamine 2 receptor antagonist,,,"['prescription', 'otc']","['ulcer', 'gerd']",,,['histamine 2 receptor antagonist']
reactine,,,,m,1.0,otc,allergy,,,,,,['otc'],['allergy'],,,
red rice yeast,,,,m,3.0,supplement,hypercholesterolaemia,,,,,,['supplement'],['hypercholesterolaemia'],,,
red rice yeast pill,,,,m,4.0,supplement,hypercholesterolaemia,,,,,,['supplement'],['hypercholesterolaemia'],,,
redmond relyte,,,,m,2.0,supplement,general health,,,,,,['supplement'],['general health'],,,
relora,,,,m,1.0,supplement,stress,,,,,,['supplement'],['stress'],,,
remifemin,,,,m,1.0,otc,menopause,,,,,,['otc'],['menopause'],,,
resotran,prucalopride,,,m,1.0,prescription,constipation,,,,,,['prescription'],['constipation'],,,
restasis,cyclosporine,,,m,1.0,prescription,dry eye,,,,,,['prescription'],['dry eye'],,,
restore,,,,m,1.0,otc,constipation,,,,,,['otc'],['constipation'],,,
restorelife,restorelife,,,m,1.0,brand,general health,,,,,,['brand'],['general health'],,,
resveratrol,,,,m,1.0,supplement,hypertension,,,,,,['supplement'],['hypertension'],,,
reveracel,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
revia,naltrexone,,,m,1.0,prescription,"alcohol use disorder, opioid use disorder",,,,,,['prescription'],"['alcohol use disorder', 'opioid use disorder']",,,
revive active,,,,m,2.0,supplement,general health,,,,,,['supplement'],['general health'],,,
rhodiola,,,,m,1.0,supplement,"anxiety, depression, stress",,,,,,['supplement'],"['anxiety', 'depression', 'stress']",,,
riboflavin,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
rifaximin,rifaximin,,,m,1.0,prescription,"diarrhea, hepatic encephalopathy, irritable bowel syndrome",,,,,,['prescription'],"['diarrhea', 'hepatic encephalopathy', 'irritable bowel syndrome']",,,
risperdal,risperidone,,,m,1.0,prescription,"schizophrenia, bipolar disorder",,,,,,['prescription'],"['schizophrenia', 'bipolar disorder']",,,
risperidone,risperidone,,,m,1.0,prescription,"schizophrenia, bipolar disorder",,,,,,['prescription'],"['schizophrenia', 'bipolar disorder']",,,
ritalin,methylphenidate,,,m,1.0,prescription,"adhd, narcolepsy",,,,,,['prescription'],"['adhd', 'narcolepsy']",,,
rivaroxaban,rivaroxaban,,,m,1.0,prescription,"blood clot, atrial fibrillation",,,,,,['prescription'],"['blood clot', 'atrial fibrillation']",,,
robaxin,methocarbamol,,,m,1.0,prescription,muscle pain,,,,,,['prescription'],['muscle pain'],,,
rosuvastatin,rosuvastatin,,,m,1.0,prescription,hypercholesterolaemia,statin,,statin,,,['prescription'],['hypercholesterolaemia'],['statin'],,['statin']
saccharomyces boulardii,,,,m,2.0,supplement,diarrhea,,,,,,['supplement'],['diarrhea'],,,
salazopyrin,sulfasalazine,,,m,1.0,prescription,"ulcerative colitis, crohns disease, inflammatory bowel disease",,,,,,['prescription'],"['ulcerative colitis', 'crohns disease', 'inflammatory bowel disease']",,,
salbutamol,salbutamol,,,m,1.0,prescription,"asthma, chronic obstructive pulmonary disease",,,,,,['prescription'],"['asthma', 'chronic obstructive pulmonary disease']",,,
salures,bendroflumethiazide,,,m,1.0,prescription,hypertension,,,diuretics (thiazide),,,['prescription'],['hypertension'],,,['diuretics (thiazide)']
savella,milnacipran,,,m,1.0,prescription,fibromyalgia,,,,,,['prescription'],['fibromyalgia'],,,
saw palmetto,,,,m,2.0,supplement,benign prostatic hyperplasia,,,,,,['supplement'],['benign prostatic hyperplasia'],,,
selenium,,,,m,1.0,supplement,antioxidant,,,,,,['supplement'],['antioxidant'],,,
senokot,,,,m,1.0,supplement,digestive health,,,,,,['supplement'],['digestive health'],,,
seretide,fluticasone propionate,,,m,1.0,prescription,"asthma, chronic obstructive pulmonary disease",,,,,,['prescription'],"['asthma', 'chronic obstructive pulmonary disease']",,,
seroquel,quetiapine,,,m,1.0,prescription,"schizophrenia, acute manic episode, depression",quetiapine,,,,,['prescription'],"['schizophrenia', 'acute manic episode', 'depression']",['quetiapine'],,
seroxat,paroxetine,,,m,1.0,prescription,"depression, obessive compulsive disorder, panic attack, anxiety, ptsd",,,,,,['prescription'],"['depression', 'obessive compulsive disorder', 'panic attack', 'anxiety', 'ptsd']",,,
serrapeptase,,,,m,1.0,supplement,inflammation,,,,,,['supplement'],['inflammation'],,,
sertraline,sertraline,,,m,1.0,prescription,"depression, obsessive compulsive disorder, panic disorder",,,,,,['prescription'],"['depression', 'obsessive compulsive disorder', 'panic disorder']",,,
shroom tech immune,,,,m,3.0,supplement,immune support,,,,,,['supplement'],['immune support'],,,
silica,,,,m,1.0,supplement,collagen production,,,,,,['supplement'],['collagen production'],,,
silymarin,,,,m,1.0,supplement,"liver disease, hepatitis",,,,,,['supplement'],"['liver disease', 'hepatitis']",,,
simbrinza,brinzolamide,,,m,1.0,prescription,"open angle glaucoma, ocular hypertension",,,,,,['prescription'],"['open angle glaucoma', 'ocular hypertension']",,,
simbrinza eye drop,brinzolamide,,,m,3.0,prescription,"open angle glaucoma, ocular hypertension",,,,,,['prescription'],"['open angle glaucoma', 'ocular hypertension']",,,
similase,,,,m,1.0,supplement,digestive health,,,,,,['supplement'],['digestive health'],,,
simvastatin,simvastatin,,,m,1.0,prescription,cholesterol,statin,,,,,['prescription'],['cholesterol'],['statin'],,
sinemet,"carbidopa, levodopa",,,m,1.0,prescription,parkinsons disease,,,,,,['prescription'],['parkinsons disease'],,,
singulair,montelukast,,,m,1.0,prescription,"asthma, hay fever, allergic rhinitis",,montelukast,,,,['prescription'],"['asthma', 'hay fever', 'allergic rhinitis']",,['montelukast'],
sinupret,,,,m,1.0,supplement,"congestion, immune support",,,,,,['supplement'],"['congestion', 'immune support']",,,
skin supplement,,,,m,2.0,category,skin care,,,,,,['category'],['skin care'],,,
sleep aid,,,,m,2.0,category,sleep,,,,,,['category'],['sleep'],,,
slimvance,,,,m,1.0,supplement,weight loss,,,,,,['supplement'],['weight loss'],,,
slippery elm,,,,m,2.0,supplement,"inflammation, cough, sore throat",,,,,,['supplement'],"['inflammation', 'cough', 'sore throat']",,,
sod,,,,m,1.0,supplement,"antioxidant, skin care",,superoxide dismutase,,,,['supplement'],"['antioxidant', 'skin care']",,['superoxide dismutase'],
solgar vm prime adult,,,,m,4.0,supplement,general health,,,,,,['supplement'],['general health'],,,
somac,pantoprazole,,,m,1.0,prescription,"gerd, zollinger ellison syndrome, ulcer",,,proton pump inhibitor,,,['prescription'],"['gerd', 'zollinger ellison syndrome', 'ulcer']",,,['proton pump inhibitor']
sorvasta,rosuvastatin,,,m,1.0,prescription,"hypercholesterolaemia, heart disease, diabetes",,,statin,,,['prescription'],"['hypercholesterolaemia', 'heart disease', 'diabetes']",,,['statin']
spasmex,trospium chloride,,,m,1.0,prescription,urinary bladder impairment,,,,,,['prescription'],['urinary bladder impairment'],,,
spectravite,,,,m,1.0,supplement,"vitamin deficiency, general health",,,,,,['supplement'],"['vitamin deficiency', 'general health']",,,
spermidine,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
spice,,,,m,1.0,supplement,"inflammation, joint health",,,,,,['supplement'],"['inflammation', 'joint health']",,,
spiriva,tiotropium,,,m,1.0,prescription,"asthma, chronic obstructive pulmonary disease, bronchitis, emphysema",,,,,,['prescription'],"['asthma', 'chronic obstructive pulmonary disease', 'bronchitis', 'emphysema']",,,
spiriva respimat,tiotropium,,,m,2.0,prescription,"asthma, chronic obstructive pulmonary disease, bronchitis, emphysema",,,,,,['prescription'],"['asthma', 'chronic obstructive pulmonary disease', 'bronchitis', 'emphysema']",,,
spironolactone,spironolactone,,,m,1.0,prescription,"hyperaldosteronism, potassium deficiency, edema",,,,,,['prescription'],"['hyperaldosteronism', 'potassium deficiency', 'edema']",,,
sport glucosamine,,,,m,2.0,supplement,joint pain,,,,,,['supplement'],['joint pain'],,,
sprintec,birth control,,,m,1.0,prescription,contraceptive,,,,,,['prescription'],['contraceptive'],,,
squalene,,,,m,1.0,supplement,skin care,,,,,,['supplement'],['skin care'],,,
ssri,,,,m,1.0,category,depression,,,,,,['category'],['depression'],,,
st johns wort,,,,m,3.0,supplement,depression,,,,,,['supplement'],['depression'],,,
statin,statin,,,m,1.0,"category, prescription",hypercholesterolaemia,,,statin,,,"['category', 'prescription']",['hypercholesterolaemia'],,,['statin']
stilnoct,zolpidem,,,m,1.0,prescription,insomnia,zolpidem,,,,,['prescription'],['insomnia'],['zolpidem'],,
stimbifid,,,,m,1.0,otc,constipation,,,,,,['otc'],['constipation'],,,
stool softener,,,,m,2.0,otc,constipation,,,,,,['otc'],['constipation'],,,
strattera,atomoxetine,,,m,1.0,prescription,adhd,,,,,,['prescription'],['adhd'],,,
suboxone,"buprenorphine, naloxone",,,m,1.0,prescription,opioid use disorder,,,,,,['prescription'],['opioid use disorder'],,,
succinic acid,,,,m,2.0,supplement,"inflammation, skin care",,,,,,['supplement'],"['inflammation', 'skin care']",,,
sudafed,,,,m,1.0,otc,"cold, congestion",,,,,,['otc'],"['cold', 'congestion']",,,
sulfasalazine,sulfasalazine,,,m,1.0,prescription,"rheumatoid arthritis, inflammatory bowel disease",,,,,,['prescription'],"['rheumatoid arthritis', 'inflammatory bowel disease']",,,
sulforaphane,,,,m,1.0,supplement,"prostate cancer, cardiovascular disease, diabetes",,,,,,['supplement'],"['prostate cancer', 'cardiovascular disease', 'diabetes']",,,
sumatriptan,sumatriptan,,,m,1.0,prescription,migraine,,,,,,['prescription'],['migraine'],,,
super c immune complex,,,,m,4.0,supplement,general health,,,,,,['supplement'],['general health'],,,
super k,,,,m,2.0,supplement,"bone health, heart health",,,,,,['supplement'],"['bone health', 'heart health']",,,
supergreens,,,super greens,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
superhd,cellucor,fat burner,,m,1.0,supplement,weight loss,,,,,,['supplement'],['weight loss'],,,
supplement,,supplement,,m,1.0,"supplement, category",general health,,,,,,"['supplement', 'category']",['general health'],,,
supracal,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
symbicort,"budesonide, formoterol",,,m,1.0,prescription,asthma,copd,inhaled steroid with long acting beta agonist,,,,['prescription'],['asthma'],['copd'],['inhaled steroid with long acting beta agonist'],
symprove,,,,m,1.0,supplement,"general health, gut health, immune support",,,,,,['supplement'],"['general health', 'gut health', 'immune support']",,,
synbiotic,,,,m,1.0,supplement,"general health, gut health",,,,,,['supplement'],"['general health', 'gut health']",,,
synthroid,levothyroxine,,,m,1.0,prescription,hypothyroidism,,,,,,['prescription'],['hypothyroidism'],,,
tacrolimus,tacrolimus,,,m,1.0,prescription,organ transplant,,,,,,['prescription'],['organ transplant'],,,
tadalafil,tadalafil,,,m,1.0,prescription,"erectile dysfunction, benign prostatic hyperplasia",,adcirca,,,,['prescription'],"['erectile dysfunction', 'benign prostatic hyperplasia']",,['adcirca'],
tagamet,cimetidine,,,m,1.0,"prescription, otc","ulcer, zollinger ellison syndrome, gerd",,,,,,"['prescription', 'otc']","['ulcer', 'zollinger ellison syndrome', 'gerd']",,,
tamoxifen,tamoxifen,,,m,1.0,prescription,breast cancer,,,,,,['prescription'],['breast cancer'],,,
tamsulosin,tamsulosin,,,m,1.0,prescription,benign prostatic hyperplasia,,,,,,['prescription'],['benign prostatic hyperplasia'],,,
taracyn,,,,m,1.0,supplement,liver health,,,,,,['supplement'],['liver health'],,,
taurine,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
tegretol,,,,m,1.0,brand,seizure,,,,,,['brand'],['seizure'],,,
telfast,,,,m,1.0,otc,"allergy, hay fever",,,,,,['otc'],"['allergy', 'hay fever']",,,
tenormin,atenolol,,,m,1.0,prescription,"hypertension, angina",,,beta-blocker,,,['prescription'],"['hypertension', 'angina']",,,['beta-blocker']
terazosin,terazosin,,,m,1.0,prescription,benign prostatic hyperplasia,,,,,,['prescription'],['benign prostatic hyperplasia'],,,
terbinafine,terbinafine,,,m,1.0,prescription,"fungal infection, jock itch, athletes foot",antifungal,,,,,['prescription'],"['fungal infection', 'jock itch', 'athletes foot']",['antifungal'],,
terrazyme,,,,m,1.0,supplement,digestive health,,,,,,['supplement'],['digestive health'],,,
testosterone,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
theanine,,,,m,1.0,supplement,"brain health, anxiety, stress",,,,,,['supplement'],"['brain health', 'anxiety', 'stress']",,,
theracurmin,,,,m,1.0,supplement,"osteoarthritis, pain relief, inflammation",,,,,,['supplement'],"['osteoarthritis', 'pain relief', 'inflammation']",,,
theracurmin hp,,,,m,2.0,supplement,"osteoarthritis, pain relief, inflammation",,,,,,['supplement'],"['osteoarthritis', 'pain relief', 'inflammation']",,,
thimamine,,,,m,1.0,supplement,"thiamine deficiency, wernicke korsakoff syndrome",,,,,,['supplement'],"['thiamine deficiency', 'wernicke korsakoff syndrome']",,,
thorne vitamin d k2,,,,m,4.0,supplement,general health,,,,,,['supplement'],['general health'],,,
thrivagen,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
thyroid medication,,,,m,2.0,category,"hypothyroidism, hyperthyroidism",,,,,,['category'],"['hypothyroidism', 'hyperthyroidism']",,,
thyronorm,levothyroxine,,,m,1.0,prescription,hypothyroidism,,,,,,['prescription'],['hypothyroidism'],,,
thyroxine,levothyroxine,,,m,1.0,prescription,hypothyroidism,,,,,,['prescription'],['hypothyroidism'],,,
tincture,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
tirosint,levothyroxine,,,m,1.0,prescription,hypothyroidism,levothyroxine sodium,,,,,['prescription'],['hypothyroidism'],['levothyroxine sodium'],,
tizanidine,tizanidine,,,m,1.0,prescription,"muscle pain, multiple sclerosis",,,,,,['prescription'],"['muscle pain', 'multiple sclerosis']",,,
tmg,,,,m,1.0,supplement,"heart disease, homocystinuria, liver disease, dry mouth",,,,,,['supplement'],"['heart disease', 'homocystinuria', 'liver disease', 'dry mouth']",,,
tolterodine,tolterodine,,,m,1.0,prescription,overactive bladder,,,,,,['prescription'],['overactive bladder'],,,
tongkat ali,,,,m,2.0,supplement,"fever, erectile dysfunction, bacterial infection",longjack,,,,,['supplement'],"['fever', 'erectile dysfunction', 'bacterial infection']",['longjack'],,
topamax,topiramate,,,m,1.0,prescription,"seizure, epilepsy, migraine",,,,,,['prescription'],"['seizure', 'epilepsy', 'migraine']",,,
topiramate,topiramate,,,m,1.0,prescription,"epilepsy, migraine, weight loss",,,,,,['prescription'],"['epilepsy', 'migraine', 'weight loss']",,,
toplexil,,,,m,1.0,otc,cough,,,,,,['otc'],['cough'],,,
toxaprevent,,,,m,1.0,supplement,digestive health,,,,,,['supplement'],['digestive health'],,,
trace mineral,,,,m,2.0,category,general health,,,,,,['category'],['general health'],,,
tramadol,tramadol,,,m,1.0,prescription,pain relief,,,,,,['prescription'],['pain relief'],,,
tranexamic acid,tranexamic acid,,,m,2.0,prescription,blood clot,,,,,,['prescription'],['blood clot'],,,
trazodone,trazodone,,,m,1.0,prescription,depression,,,,,,['prescription'],['depression'],,,
tremor medication,,,,m,2.0,category,tremor,,,,,,['category'],['tremor'],,,
tresiba,,,,m,1.0,otc,diabetes,,,,,,['otc'],['diabetes'],,,
triamterene,triamterene,,,m,1.0,prescription,hypertension,,,diuretics,,,['prescription'],['hypertension'],,,['diuretics']
tribulus,,,,m,1.0,supplement,"infertility, angina, benign prostatic hyperplasia",,,,,,['supplement'],"['infertility', 'angina', 'benign prostatic hyperplasia']",,,
trintellix,vortioxetine,,,m,1.0,prescription,depression,vortioxetine,,,,,['prescription'],['depression'],['vortioxetine'],,
triprevifem,birth control,,,m,1.0,prescription,contraceptive,,,,,,['prescription'],['contraceptive'],,,
triprevifem birth control,birth control,,,m,3.0,prescription,contraceptive,,,,,,['prescription'],['contraceptive'],,,
tritace,ramipril,,,m,1.0,prescription,hypertension,,,,,,['prescription'],['hypertension'],,,
tru niagen,,,,m,2.0,supplement,general health,,,,,,['supplement'],['general health'],,,
trunad,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
truvada,tenofovir,,,m,1.0,prescription,"hiv, hepatitis",,,,,,['prescription'],"['hiv', 'hepatitis']",,,
tryptophan,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
tulsi,,,,m,1.0,supplement,general health,,,,,,['supplement'],['general health'],,,
tums,calcium carbonate,,,m,1.0,otc,"heartburn, gerd",,,antacid,,,['otc'],"['heartburn', 'gerd']",,,['antacid']
turmeric,,,,m,1.0,supplement,"osteoarthritis, pain relief, inflammation",,,,,,['supplement'],"['osteoarthritis', 'pain relief', 'inflammation']",,,
tylenol,,,,m,1.0,otc,"pain relief, fever, headache",,,,,,['otc'],"['pain relief', 'fever', 'headache']",,,
tyrosine,,,,m,1.0,supplement,phenylketonuria,l tyrosine,,,,,['supplement'],['phenylketonuria'],['l tyrosine'],,
ubiquinol,,,,m,1.0,supplement,"hypertension, gum disease, angina, parkinsons disease, migraine",,coenzyme q10,,,,['supplement'],"['hypertension', 'gum disease', 'angina', 'parkinsons disease', 'migraine']",,['coenzyme q10'],
uceris,budesonide,,,m,1.0,prescription,"inflammation, ulcerative colitis",,,,,,['prescription'],"['inflammation', 'ulcerative colitis']",,,
ucii,,,,m,1.0,supplement,joint health,,,,,,['supplement'],['joint health'],,,
ultra muscleze night,,,,m,3.0,supplement,sleep,,,,,,['supplement'],['sleep'],,,
unasyn,"ampicillin, sulbactam",,,m,1.0,prescription,bacterial infection,,,,,,['prescription'],['bacterial infection'],,,
unithroid,levothyroxine,,,m,1.0,prescription,hypothyroidism,levothyroxine sodium,,,,,['prescription'],['hypothyroidism'],['levothyroxine sodium'],,
uro vaxom,,,,m,2.0,otc,urinary tract infection,,,,,,['otc'],['urinary tract infection'],,,
urovaxom,,,,m,1.0,otc,urinary tract infection,,,,,,['otc'],['urinary tract infection'],,,
